BIO,PHASEANGLE
623.1099854,244.7980042
618.7009888,236.9389954
251.1159973,261.2210083
506.8039856,621.9390259
232.522995,547.5640259
598.0830078,381.3349915
448.1069946,601.4099731
734.7860107,758.8660278
587.9390259,287.5809937
364.9370117,250.7460022
762.4920044,220.1840057
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
643.6140137,431.4119873
601.401001,291.5620117
563.2080078,614.7479858
642.9420166,222.2089996
217.7389984,453.1740112
239.0709991,508.2070007
312.3640137,742.0339966
724.507019,440.3089905
217.5359955,413.6499939
290.8179932,398.1910095
260.427002,293.177002
546.8599854,243.701004
500.9580078,375.5239868
441.2489929,473.506012
784.0319824,713.8870239
378.9249878,735.5709839
460.1319885,409.3280029
212.6679993,421.303009
394.7030029,373.8670044
635.4199829,492.4819946
788.0159912,267.8779907
772.2009888,558.5050049
429.1369934,477.6860046
432.9530029,419.993988
517.0859985,600.6220093
228.6329956,591.7299805
571.6929932,287.2170105
598.559021,724.1859741
397.4760132,437.0150146
249.7050018,372.0870056
544.4199829,610.2839966
271.2520142,276.4590149
455.4089966,772.9710083
700.7689819,254.6439972
383.8680115,456.7319946
430.230011,471.8819885
211.076004,795.8380127
344.9819946,557.3359985
235.8829956,471.4100037
736.1110229,471.5929871
501.3059998,509.5880127
377.9679871,488.4549866
369.5809937,627.947998
458.0310059,642.2470093
367.6960144,469.743988
483.8930054,257.9200134
244.8630066,424.5580139
433.0840149,245.2100067
510.4809875,687.901001
789.1350098,745.6989746
372.9419861,202.3300018
230.3150024,453.7009888
638.5560303,740.0339966
787.572998,600.7490234
283.8429871,561.664978
298.553009,480.6950073
307.572998,242.3869934
638.9400024,738.0700073
561.8859863,638.6359863
425.946991,239.1380005
344.9100037,603.5180054
472.0660095,525.9840088
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
216.1380005,475.8200073
417.8510132,464.980011
549.6430054,327.2340088
714.2730103,765.4810181
658.3309937,424.2319946
310.4530029,214.753006
576.5980225,727.3280029
591.0739746,294.5759888
720.3690186,618.3250122
347.7919922,523.0819702
492.4909973,696.4550171
503.9779968,385.9849854
474.4630127,655.4730225
465.3190002,774.6160278
388.7810059,212.2879944
625.2119751,347.8779907
652.710022,612.2919922
653.7620239,203.8139954
225.3730011,747.9459839
659.7860107,405.2179871
531.4099731,442.6199951
294.0939941,512.59198
229.9440002,422.3720093
463.2550049,376.8619995
502.8529968,380.2260132
503.3819885,706.2390137
481.9869995,459.625
462.8280029,390.20401
409.0289917,213.7369995
537.335022,491.0239868
573.2349854,379.1679993
349.3200073,484.2309875
541.1799927,216.7550049
773.867981,613.9470215
534.7750244,672.7360229
438.6669922,624.1920166
678.7009888,375.0480042
636.6989746,741.2639771
328.6610107,748.0579834
281.8819885,760.7979736
765.8629761,321.7390137
233.5870056,529.1129761
318.2279968,723.7930298
281.3559875,224.9940033
531.7210083,466.052002
741.6879883,200.1889954
466.8659973,209.4440002
295.9630127,695.3900146
594.0969849,763.559021
599.632019,329.0759888
242.4019928,596.4119873
717.8499756,718.6879883
762.9910278,583.526001
514.117981,525.0939941
222.4160004,644.4030151
435.4729919,461.1690063
241.5110016,716.875
305.0710144,239.1990051
621.9899902,780.8410034
675.5809937,626.6660156
228.2230072,617.7050171
730.9060059,422.2019958
441.3959961,670.9349976
252.4790039,437.6369934
469.3800049,234.2409973
498.5339966,296.7659912
209.0809937,664.2609863
665.8289795,444.6080017
612.8579712,743.3040161
594.3610229,567.6849976
535.2880249,257.3370056
329.0650024,220.1640015
686.3759766,406.6749878
620.565979,206.0700073
215.4420013,675.2340088
705.4589844,442.5010071
580.2290039,309.1960144
621.5269775,225.7680054
726.197998,643.0139771
288.9590149,677.1240234
380.4559937,466.7640076
399.8900146,409.0220032
548.2819824,297.118988
452.3160095,643.5620117
323.6549988,709.1790161
659.6669922,351.8070068
259.3980103,644.0859985
481.8139954,752.7890015
774.9060059,783.0289917
739.7630005,673.9199829
536.21698,432.7009888
478.1359863,333.5570068
573.5209961,693.3499756
734.4329834,668.3540039
403.4530029,224.4190063
762.0750122,512.3480225
641.9509888,731.1859741
511.8420105,716.289978
295.6849976,345.2070007
485.7829895,425.7170105
713.7449951,568.4780273
275.0039978,242.6970062
673.5510254,281.0509949
738.5770264,739.3319702
352.3680115,335.7260132
314.7630005,662.0570068
709.1040039,613.5360107
274.6690063,577.9400024
685.552002,485.5220032
670.6619873,712.21698
560.1110229,243.9649963
606.8590088,622.0999756
706.5570068,385.4110107
512.9229736,731.2810059
246.2879944,743.8989868
565.2810059,533.5579834
705.2109985,658.5189819
599.1380005,280.2650146
347.4609985,444.5029907
443.82901,683.4459839
338.3710022,505.3670044
239.598999,312.4949951
260.8359985,325.4389954
690.8569946,329.947998
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
583.9849854,724.1530151
442.8429871,204.3390045
337.177002,217.1380005
666.6329956,616.3969727
614.223999,415.0780029
409.0840149,504.6350098
704.7529907,765.1790161
733.9530029,453.7659912
524.7979736,527.177002
453.6210022,437.6759949
764.7730103,559.7780151
414.0639954,228.9830017
376.375,468.2569885
732.2260132,406.5870056
646.8670044,320.8739929
267.9760132,459.7430115
397.678009,340.7850037
690.5300293,671.0020142
728.3770142,473.5100098
305.6130066,610.6290283
293.6950073,678.276001
756.9990234,787.5219727
688.7990112,552.8499756
611.8530273,553.4290161
681.1030273,214.3059998
528.6810303,507.3259888
585.2780151,572.4559937
730.8319702,302.6260071
247.1999969,273.9630127
337.7340088,780.7839966
700.6489868,218.0180054
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
731.1480103,490.6099854
585.276001,474.4400024
498.4880066,775.3800049
227.1390076,227.5800018
293.6860046,739.7890015
252.1080017,441.20401
490.2179871,582.4559937
204.7050018,204.3350067
799.7269897,404.5490112
679.4650269,307.6730042
528.3010254,477.7669983
207.3800049,282.9840088
556.6040039,232.5950012
731.7919922,293.4140015
306.9930115,749.1699829
573.4559937,554.5579834
478.7640076,705.6489868
695.9829712,260.1839905
574.9119873,467.6549988
742.5170288,554.1550293
394.0109863,247.2489929
291.2250061,528.2080078
560.1870117,244.1029968
480.5280151,318.4119873
681.4619751,411.3760071
273.8970032,568.7089844
694.4169922,735.3699951
782.0469971,408.0140076
403.2640076,545.0050049
633.0079956,287
458.0239868,445.4259949
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
608.5410156,787.8759766
658.5360107,419.7619934
277.4460144,561.0529785
377.7619934,605.2390137
596.8770142,631.276001
607.2319946,315.0310059
220.8910065,327.2279968
698.8189697,422.6640015
456.125,272.5190125
422.3800049,679.9130249
557.1890259,701.7839966
589.1550293,242.6289978
352.2479858,344.9710083
266.2189941,449.4519958
501.8630066,716.6140137
292.9339905,612.7459717
487.7720032,779.1329956
312.4660034,588.5819702
409.0889893,583.375
626.0709839,258.2579956
673.8449707,372.9150085
486.6879883,485.4869995
413.5880127,290.1480103
483.32901,717.3850098
233.3350067,325.3200073
544.507019,300.9429932
520.8889771,472.4909973
271.5100098,343.006012
264.2290039,501.4429932
543.6970215,411.5379944
476.269989,346.3580017
680.4710083,731.5549927
204.9109955,432.3410034
222.9519958,493.8510132
270.5249939,459.4309998
627.6160278,332.7149963
517.7849731,567.3909912
283.8770142,353.553009
798.9589844,315.4790039
572.7930298,304.0350037
675.8359985,567.9580078
488.0480042,769.0780029
321.9519958,721.4860229
526.2689819,242.6139984
617.2670288,288.0249939
417.5700073,256.0849915
388.7520142,559.2109985
361.9440002,716.151001
588.3699951,375.5119934
592.5579834,639.2119751
778.3660278,700.0310059
534.1970215,322.473999
328.875,428.6499939
669.8220215,623.4810181
602.802002,415.177002
210.4199982,624.197998
517.9089966,249.8679962
487.3919983,735.3120117
654.2620239,502.6210022
734.026001,537.8829956
440.3580017,756.565979
745.3859863,520.848999
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
283.0629883,392.0780029
411.8049927,599.7180176
621.572998,342.2520142
506.6229858,571.5490112
604.9979858,355.8479919
561.1270142,267.4559937
645.3150024,798.0430298
780.3640137,243.3789978
397.6119995,673.9890137
646.7949829,591.1190186
200.4309998,700.4439697
370.0350037,488.6870117
771.5910034,212.9210052
234.0299988,644.0739746
509.8859863,675.690979
391.3129883,585.28302
300.3619995,645.8109741
771.5670166,424.303009
503.6300049,263.9760132
442.9779968,402.57901
213.477005,731.0859985
471.1960144,507.7279968
533.0100098,616.4890137
589.1079712,315.3519897
793.2039795,623.7589722
673.9680176,507.0870056
202.4400024,761.9979858
369.276001,243.8910065
524.0440063,762.6929932
776.4810181,637.7470093
604.6229858,695.2700195
628.4459839,631.6959839
664.0869751,789.6959839
378.7250061,319.1860046
708.6279907,449.2279968
607.1630249,443.4490051
750.3109741,696.8930054
362.0799866,765.2180176
425.0450134,711.1779785
733.7680054,768.7310181
488.7279968,628.8540039
442.3919983,343.2879944
770.447998,421.5159912
544.6970215,489.29599
641.2280273,781.632019
323.3080139,644.0780029
625.2620239,697.447998
621.5029907,244.9859924
404.7260132,318.1629944
325.006012,215.7539978
755.9310303,444.9599915
543.9160156,524.7000122
616.723999,630.65802
763.4030151,604.1859741
767.2739868,311.9190063
427.2609863,409.0239868
411.3039856,533.6359863
536.0670166,527.5739746
779.7199707,597.4589844
501.5390015,260.0580139
226.8789978,228.0449982
534.5029907,269.144989
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
627.7849731,404.4360046
408.2820129,346.1659851
394.428009,738.8129883
653.2869873,510.4979858
639.5390015,332.6990051
460.651001,552.5059814
737.2039795,577.2249756
490.2680054,253.798996
470.5599976,699.960022
611.4290161,421.8569946
323.0440063,450.1099854
323.9100037,648.5109863
765.5150146,313.1319885
588.0700073,686.5250244
588.3530273,518.375
775.4000244,341.868988
507.7189941,548.5770264
640.7810059,582.9439697
511.6520081,267.9719849
753.7520142,463.4140015
431.4129944,621.0560303
222.673996,522.0570068
388.7999878,782.6870117
226.5429993,689.7410278
393.6069946,618.1370239
618.7230225,768.492981
665.2529907,360.8429871
703.2050171,235.5429993
525.5100098,336.3659973
354.1090088,539.6119995
344.8829956,276.3500061
677.9710083,359.7409973
308.0629883,406.9809875
560.0709839,412.7130127
671.3449707,650.1199951
443.946991,783.7509766
304.6390076,605.1229858
572.302002,620.2459717
636.8759766,233.0859985
578.5739746,598.6259766
212.0169983,516.9719849
660.7449951,302.1329956
608.9060059,307.7630005
785.0189819,373.8370056
595.5960083,523.3499756
555.4899902,777.6309814
254.6159973,518.28302
253.0890045,411.4719849
549.6879883,561.4019775
364.6099854,543.348999
573.8099976,707.8120117
316.2879944,448.1069946
756.5880127,767.9860229
385.6270142,460.6400146
251.8130035,773.5739746
634.2689819,594.3170166
549.1619873,273.3410034
403.7659912,421.9379883
534.5869751,568.9429932
360.8500061,422.1300049
707.3430176,595.3049927
468.6719971,744.7399902
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
645.2360229,393.7359924
398.0339966,648.9699707
633.9359741,727.0499878
570.1589966,347.572998
333.2780151,509.2940063
355.5320129,360.3869934
532.1749878,514.8220215
774.6439819,618.5089722
783.6849976,605.5130005
647.1779785,626.5339966
473.8659973,308.6480103
312.4450073,732.3239746
356.177002,480.2260132
775.7189941,380.730011
443.6279907,306.3250122
499.256012,543.4119873
347.1489868,436.3680115
733.1890259,207.0809937
468.5289917,445.8160095
254.4759979,623.9530029
293.9410095,463.9599915
784.322998,204.772995
609.3729858,339.6669922
401.3210144,221.6459961
798.8449707,744.9370117
497.7170105,600.7080078
604.7650146,294.3619995
673.2269897,596.4119873
486.5440063,382.9129944
312.9249878,790.5529785
405.9360046,660.4110107
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
586.2810059,730.0289917
450.8710022,302.0249939
537.7969971,587.6119995
777.2509766,793.6290283
452.4909973,405.7829895
233.6940002,332.9119873
777.5289917,661.664978
327.95401,588.34198
759.1589966,463.4760132
769.1140137,595.6220093
707.7379761,433.2850037
754.0560303,620.3179932
717.1060181,380.881012
437.1019897,234.1759949
651.0700073,238.8639984
229.8549957,623.5230103
451.1199951,728.4849854
636.3859863,310.2739868
202.8569946,572.2280273
631.8480225,247.1419983
415.9549866,446.1260071
790.1829834,423.8099976
230.2799988,354.6059875
291.2390137,743.6779785
745.3309937,703.177002
656.53302,388.3299866
405.5230103,200.7870026
217.1889954,596.3670044
514.9140015,245.4819946
695.2810059,568.6459961
433.243988,414.644989
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
446.7520142,415.1700134
302.2090149,419.2019958
206.8869934,384.0559998
643.4780273,440.8900146
204.2940063,565.8980103
771.6220093,279.428009
607.1409912,277.2109985
655.9260254,264.7269897
468.3609924,528.3400269
689.7869873,284.7690125
271.75,306.348999
484.7030029,480.7690125
488.6849976,268.9869995
780.9710083,683.5
426.1130066,521.164978
481.7940063,223.1790009
781.1359863,453.8559875
692.007019,648.0670166
281.6390076,419.0369873
706.6129761,260.3380127
423.2399902,478.3859863
225.8070068,262.7250061
218.2630005,581.789978
389.053009,512.5430298
764.5620117,710.2230225
567.098999,441.5679932
604.2800293,257.6499939
530.5390015,444.8169861
631.4190063,423.3720093
455.1040039,492.6069946
629.0620117,565.2680054
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
676.0089722,540.401001
287.0159912,433.1809998
253.1600037,437.2940063
777.6110229,325.8070068
212.8289948,507.8590088
711.5479736,304.7789917
470.9949951,490.4089966
499.4410095,612.9609985
693.0789795,284.5929871
397.3710022,378.7390137
700.0629883,227.8809967
797.3629761,584.0809937
644.559021,556.0560303
280.9079895,432.1960144
321.5020142,284.6950073
732.7390137,303
223.0780029,445.1929932
477.3320007,225.5850067
539.1350098,355.6730042
620.8049927,399.7659912
328.4869995,563.1240234
355.4509888,471.1679993
475.0950012,519.2579956
449.7430115,351.4979858
448.9360046,644.007019
611.6119995,427.1090088
408.098999,420.9729919
354.0929871,574.5960083
416.0440063,551.8959961
600.776001,332.9119873
301.0969849,400.1340027
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
313.519989,484.0880127
399.5230103,560.6610107
270.4309998,497.9129944
506.2470093,614.0200195
308.9039917,296.6459961
289.446991,758.3209839
572.184021,335.1520081
457.1669922,627.117981
351.6560059,512.1489868
435.8389893,664.4589844
535.1389771,409.4840088
438.3210144,745.2119751
789.5079956,566.2960205
727.322998,265.7529907
615.8040161,795.7969971
546.1110229,521.4899902
292.8680115,225.8809967
722.8640137,655.5750122
791.8499756,272.0620117
725.9769897,442.6080017
396.3280029,779.5079956
758.0059814,794.5889893
715.4130249,494.7430115
561.1450195,210.1340027
449.5669861,305.1380005
536.8959961,476.1489868
783.7949829,286.6759949
600.4829712,483.0079956
448.506012,329.2739868
395.9760132,375.855011
606.4749756,451.0960083
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
261.5209961,535.2180176
501.4219971,438.723999
201.7910004,422.2179871
304.1640015,339.1239929
657.2800293,276.5419922
462.2999878,685.4379883
298.1359863,728.6740112
680.3239746,210.3000031
441.5450134,564.8120117
755.3369751,271.9110107
350.4309998,680.2670288
709.3510132,234.0220032
241.0970001,500.6380005
484.0859985,553.2340088
367.3649902,256.5090027
621.8250122,422.375
488.6400146,234.1329956
387.0029907,469.9460144
790.3930054,363.5390015
707.1090088,661.0200195
420.9670105,306.821991
420.9030151,772.3060303
677.34198,270.8169861
777.7860107,417.4400024
586.9359741,723.5960083
343.1480103,410.6640015
496.9129944,428.5570068
541.1480103,596.0310059
695.7680054,730.3800049
375.4869995,644.5100098
334.0639954,548.0800171
442.2210083,319.7839966
642.9099731,619.4060059
318.3169861,318.0899963
300.6210022,240.8399963
710.6799927,483.9169922
501.6350098,422.0899963
310.881012,599.742981
278.5809937,768.3499756
464.605011,629.8510132
530.9810181,522.0859985
766.3560181,537.1259766
367.4100037,363.2609863
505.4930115,308.5769958
513.4489746,759.4509888
730.9000244,277.9490051
596.0839844,308.7590027
555.9299927,484.1889954
311.3559875,457.5549927
266.7229919,784.1619873
346.7659912,416.2860107
542.0020142,506.5960083
714.7109985,715.4489746
767.4190063,510.0750122
507.1220093,794.2979736
267.1369934,529.4190063
384.0130005,378.3250122
493.3070068,261.9580078
691.072998,408.1579895
634.6760254,660.0430298
289.8429871,725
705.4550171,766.1790161
377.1229858,640.6329956
376.3070068,538.5059814
473.4880066,480.946991
447.7369995,767.8930054
569.3709717,503.4169922
679.3549805,571.9169922
626.4509888,717.0780029
616.585022,630.3579712
703.4089966,279.5440063
662.960022,424.8880005
564.5980225,380.1839905
668.4509888,234.6560059
686.5269775,587.6469727
577.8170166,614.2030029
605.0789795,665.822998
246.529007,778.2269897
622.9810181,521.0650024
415.2219849,581.1849976
527.5579834,363.4639893
453.9750061,350.1489868
443.8569946,715.7890015
582.7280273,431.4060059
232.4389954,707.8469849
481.8590088,243.128006
327.1919861,495.447998
231.470993,757.4050293
581.4970093,283.0570068
252.4309998,245.9609985
243.1139984,763.2210083
417.8399963,720.2249756
470.6440125,732.2689819
243.2740021,238.1970062
514.7529907,482.1960144
