BIO,PHASEANGLE
768.0570068,637.848999
720.1749878,534.1640015
357.2250061,366.6700134
315.3380127,645.4840088
484.9060059,774.3430176
670.1810303,527.3699951
515.2719727,293.7340088
671.6329956,572.4130249
624.0499878,544.5310059
390.6679993,301.2829895
450.8529968,586.5479736
582.690979,281.1279907
660.0839844,218.5110016
226.9530029,525.0319824
688.8770142,414.2940063
588.46698,235.8860016
770.4559937,519.3579712
289.0299988,241.8860016
502.7680054,236.7920074
420.855011,479.6740112
587.2509766,488.303009
519.2340088,799.3779907
221.9980011,502.1380005
657.2069702,614.9719849
672.59198,353.1940002
372.6749878,698.1799927
375.4089966,200.470993
546.4210205,351.7829895
460.6090088,611.3640137
687.3549805,790.4849854
641.4180298,663.1610107
620.2819824,509.2030029
276.5450134,750.085022
632.8359985,790.4569702
390.0230103,260.8569946
705.5689697,372.6589966
244.1210022,601.1699829
547.1010132,565.1119995
798.5170288,761.8200073
309.1910095,487.7569885
274.0090027,599.1799927
691.059021,516.6439819
310.9530029,201.6609955
617.6870117,695.5159912
328.9049988,389.5209961
496.4609985,416.2690125
488.7850037,271.75
684.0789795,389.0979919
498.3389893,432.5920105
526.6149902,566.1430054
790.4920044,381.9570007
703.9780273,468.6279907
428.67099,597.4000244
433.5769958,457.6759949
779.835022,243.7299957
220.2630005,287.0289917
769.2719727,650.7310181
448.2579956,270.4760132
696.6370239,234.3079987
331.9890137,268.3359985
408.9530029,452.0249939
537.7559814,714.1309814
725.9580078,203.8399963
626.5219727,251.3710022
349.9580078,336.3569946
505.822998,295.0409851
268.381012,528.4229736
329.5920105,608.1920166
259.2850037,749.2410278
387.1730042,774.0380249
714.5380249,253.0350037
439.8179932,432.644989
298.9129944,401.1700134
225.7109985,753.1019897
558.5440063,350.9609985
502.7070007,375.2630005
767.8829956,258.3699951
532.6660156,592.835022
456.6069946,304.5589905
546.1740112,263.4129944
296.9519958,580.0380249
379.5140076,656.6929932
593.802002,419.5050049
611.09198,213.1679993
716.8889771,601.4119873
306.7109985,341.7479858
334.0589905,413.3250122
509.480011,613.0579834
268.9230042,354.355011
681.5900269,707.6380005
411.0299988,494.6400146
537.0300293,281.6749878
361.9309998,763.6019897
312.2279968,317.2869873
750.0960083,398.5920105
789.4030151,663.4899902
316.8959961,575.9639893
369.1530151,430.6010132
758.1729736,554.9509888
633.7529907,261.2850037
614.8469849,460.9970093
678.5040283,438.7730103
707.5200195,626.2470093
422.6579895,719.8040161
379.7569885,578.8959961
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
563.7039795,320.8200073
751.5839844,507.3970032
357.4309998,659.3250122
471.0419922,613.6950073
667.9829712,647.0100098
645.4310303,677.5120239
321.8070068,680.0620117
262.6210022,274.6730042
702.5300293,765.1359863
710.0239868,379.4599915
718.867981,707.9500122
468.2919922,678.3099976
258.8129883,795.7479858
330.0289917,498.0629883
248.8150024,430.928009
666.9429932,213.3699951
596.4799805,280.7969971
671.2050171,447.1539917
341.4949951,228.072998
266.8439941,732.5809937
247.201004,570.21698
501.7780151,641.9429932
532.9990234,665.7089844
574.742981,278.098999
506.7739868,280.6359863
634.0800171,368.2630005
473.2869873,280.1029968
619.0230103,315.7200012
476.0769958,375.1220093
426.125,469.6849976
530.3969727,758.6829834
466.3059998,556.2199707
290.4930115,622.5540161
379.375,578.0009766
600.5579834,518.3909912
590.7280273,660.2329712
383.8439941,312.1659851
529.6359863,436.6289978
410.2940063,545.1110229
636.6779785,743.3670044
397.631012,525.7540283
351.3619995,487.1700134
462.868988,309.8540039
272.8380127,303.1099854
704.2189941,593.1660156
398.4129944,435.6170044
684.9979858,353.3450012
404.4240112,654.7949829
566.8250122,448.5379944
256.6549988,637.2180176
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
422.3900146,783.7089844
224.1589966,223.3939972
673.289978,688.0809937
748.5809937,458.5830078
523.690979,293.2420044
358.4960022,256.3770142
404.5809937,675.5339966
623.5150146,650.7420044
217.6809998,299.4030151
680.0130005,715.0640259
580.1900024,745.8920288
481.993988,400.8089905
786.4349976,645.6599731
560.4979858,740.9799805
778.9450073,516.6049805
478.5029907,750.8770142
242.4290009,347.32901
415.6140137,607.8460083
213.3249969,211.2489929
323.7529907,292.3989868
257.8640137,784.8499756
219.904007,501.678009
310.6199951,504.9129944
537.5009766,233.3119965
752.710022,507.0920105
312.9849854,663.992981
259.1600037,281.1350098
329.2059937,508.4989929
744.6149902,254.1849976
790.4249878,260.4710083
482.8940125,347.3869934
381.1359863,219.9279938
771.7969971,284.3609924
773.7849731,479.2900085
243.4989929,232.022995
633.4160156,410.6650085
634.9780273,360.4500122
740.7949829,696.4829712
409.4129944,259.0929871
747.7449951,630.7860107
686.7769775,767.7860107
426.0050049,410.0559998
615.3709717,456.8519897
739.5109863,497.8840027
266.7390137,543.6619873
429.95401,622.7369995
391.7340088,476.5960083
732.7979736,784.1400146
626.1350098,566.1199951
695.7990112,558.1989746
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
753.0040283,460.1990051
267.552002,616.9219971
454.3840027,334.0469971
724.6560059,684.2039795
761.4329834,741.0280151
751.1240234,374.8169861
534.6870117,529.9970093
595.4530029,421.1910095
279.9190063,761.4680176
645.1799927,656.2280273
257.6809998,648.5239868
232.1009979,681.5200195
227.9259949,558.1339722
345.9530029,234.1950073
217.8070068,275.7950134
569.9039917,400.0849915
426.0580139,654.1099854
715.9459839,256.1130066
532.0750122,438.0899963
571.1380005,548.7630005
236.9299927,419.5480042
201.0399933,540.0969849
783.9359741,508.6149902
704.9890137,475.6870117
366.0469971,782.210022
732.0549927,668.0529785
270.8359985,551.8629761
618.9320068,352.2219849
457.1220093,249.7149963
505.6300049,498.2229919
401.9729919,685.5059814
218.1399994,627.0100098
636.8800049,297.2969971
648.3800049,280.6990051
454.1440125,551.9370117
355.980011,601.21698
742.8109741,554
523.2299805,307.7330017
456.1090088,498.6069946
271.743988,565.0700073
657.8389893,222.4309998
579.2780151,757.90802
306.9089966,264.8479919
323.0320129,342.5509949
318.7969971,227.0469971
649.8770142,477.2510071
679.4489746,770.1669922
226.404007,799.9920044
443.3330078,290.7049866
775.6669922,532.7709961
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
609.4650269,443.4639893
237.7100067,482.6229858
423.6159973,218.4109955
445.2179871,694.164978
602.9210205,587.1450195
658.2609863,262.9790039
401.3829956,368.9830017
722.1640015,694.9979858
416.8580017,397.2470093
578.0739746,791.7479858
469.1539917,459.8269958
329.2990112,488.2539978
506.9299927,265.3529968
373.1480103,210.5119934
790.4299927,653.2020264
717.8469849,431.0620117
449.8309937,360.2950134
752.78302,668.3209839
542.3699951,403.428009
286.6159973,773.4299927
451.4970093,352.4519958
671.526001,430.3039856
512.3239746,785.5969849
254.973999,556.5460205
793.4069824,529.3410034
437.375,380.1570129
593.0830078,360.1589966
584.0380249,478.9249878
799.8740234,372.4309998
205.5559998,393.0379944
387.5910034,541.1469727
604.8449707,710.1459961
308.0580139,239.6929932
609.0949707,400.4790039
310.0849915,519.0349731
457.7640076,624.052002
757.1240234,424.9819946
382.9580078,581.4349976
554.6220093,596.4940186
769.7860107,619.1300049
344.5960083,470.7529907
558.1149902,767.8259888
794.4279785,355.0360107
701.3319702,532.2479858
308.3240051,634.6229858
724.1619873,523.7050171
325.82901,328.8630066
363.0150146,426.3840027
593.5390015,237.3609924
708.1859741,673.6489868
672.223999,458.723999
352.6359863,375.3640137
761.1669922,429.697998
485.5409851,709.1069946
571.6489868,457.6080017
411.2940063,259.0239868
327.4150085,412.3710022
741.6110229,528.6950073
764.7280273,707.6030273
634.0759888,527.9199829
285.303009,522.8250122
797.2609863,691.1619873
233.923996,539.6459961
601.2990112,475.3080139
313.598999,615.6680298
583.1229858,392.6860046
368.1690063,662.1900024
783.2990112,670.1790161
670.0349731,332.8999939
232.404007,349.053009
749.5230103,529.1099854
706.53302,475.6489868
741.0009766,618.3109741
263.2489929,467.9379883
795.5800171,714.2030029
656.5609741,351.82901
614.9459839,554.3499756
251.1950073,563.6270142
275.4020081,758.9140015
338.5079956,592.4769897
224.4279938,695.6329956
635.3729858,601.0050049
308.2539978,549.2199707
286.3200073,716.2269897
754.2299805,751.8549805
413.5360107,766.09198
597.6989746,595.1129761
516.0930176,249.4369965
401.9020081,256.7160034
698.0700073,287.9190063
581.0490112,310.8519897
340.7539978,213.0559998
456.6749878,436.105011
731.7919922,746.5490112
468.3840027,631.0720215
509.5050049,207.6849976
370.4979858,345.5480042
261.9039917,407.3699951
380.0960083,703.0629883
515.507019,777.9829712
279.0490112,358.9070129
669.1760254,375.7210083
681.5170288,767.1950073
538.3010254,371.8619995
498.3179932,482.9089966
501.2770081,568.0189819
214.0370026,788.1929932
349.0969849,762.2559814
362.5610046,574.710022
338.8819885,579.5739746
691.1849976,320.6610107
663.2280273,350.1629944
718.0430298,584.5109863
487.9819946,682.6829834
379.5159912,622.5009766
607.9349976,356.9079895
468.7409973,535.9869995
727.3540039,733.4299927
569.5100098,617.4400024
548.3619995,404.4509888
667.6829834,770.434021
490.3380127,362.947998
215.5890045,739.3640137
748.4050293,514.1110229
591.9310303,533.8300171
695.5239868,766.8170166
327.7929993,212.9909973
229.4600067,321.4760132
764.9119873,462.8770142
344.4259949,614.4489746
211.8159943,327.6809998
280.9790039,711.625
708.1760254,550.0020142
438.6860046,552.5549927
770.1680298,317.5050049
595.9780273,445.7179871
512.7800293,207.1190033
500.7269897,569.7839966
342.9200134,699.815979
310.0230103,709.4509888
402.1619873,298.8580017
235.6790009,209.9259949
667.5579834,668.6400146
251.776001,447.7789917
450.9630127,537.8109741
320.5690002,614.5269775
428.4159851,492.2980042
661.4940186,437.8460083
447.7250061,410.2929993
642.7609863,292.8999939
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
521.3720093,406.1350098
702.3709717,390.3840027
334.5289917,466.8389893
327.4590149,228.3560028
513.2329712,253.0630035
739.460022,310.8880005
337.1239929,576.0360107
708.9030151,293.7659912
789.3060303,347.3999939
698.3499756,752.8060303
221.7180023,723.5819702
676.8359985,786.2969971
545.0050049,344.9240112
530.0139771,523.007019
255,264.4089966
293.6149902,270.7879944
395.0369873,351.6579895
662.6270142,432.5939941
384.1549988,251.1690063
782.6740112,586.9860229
510.8309937,536.9000244
633.3629761,653.3259888
642.3289795,214.4329987
479.7479858,516.5839844
578.2600098,732.4760132
637.7440186,588.8369751
681.223999,271.5180054
440.803009,225.4089966
597.5759888,495.2090149
727.375,600.1640015
433.196991,212.6399994
448.5669861,717.1749878
324.8649902,504.8420105
500.1640015,267.5559998
554.2890015,425.4190063
696.1220093,768.1660156
401.1279907,759.5889893
523.2349854,741.8289795
722.7260132,469.7789917
297.4970093,585.348999
322.3819885,229.8589935
232.9830017,262.5639954
774.7150269,751.4990234
724.8400269,439.3670044
587.8010254,655.0089722
504.4460144,487.6210022
412.2860107,264.0759888
350.4869995,727.1920166
483.6940002,630.9920044
417.0490112,436.0499878
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
599.7319946,327.7820129
654.6699829,723.8209839
702.2160034,292.3829956
216.4889984,312.7189941
206.4259949,764.4990234
361.072998,528.5859985
386.3110046,225.1880035
338.4030151,504.1589966
749.5930176,599.0289917
359.2189941,633.8540039
331.2709961,654.2360229
762.7509766,698.4760132
727.3250122,308.0320129
356.2990112,434.4440002
607.3900146,297.3160095
602.6710205,687.6719971
304.0509949,345.822998
708.6599731,719.7050171
460.9549866,479.0639954
286.821991,405.5490112
605.9069824,214.8329926
659.4680176,467.4030151
717.7780151,256.0169983
231.8309937,706.4869995
316.4890137,384.2990112
737.5170288,417.6300049
605.75,379.6220093
261.1669922,284.3330078
664.9920044,378.6270142
205.923996,309.5329895
395.2200012,305.3469849
488.946991,410.4920044
498.3829956,201.7259979
504.026001,285.1430054
212.1199951,258.2950134
798.1920166,589.1550293
686.21698,280.480011
393.4349976,287.6889954
708.2999878,697.4199829
319.0339966,315.7879944
559.1190186,526.7930298
665.3239746,757.4849854
473.0820007,398.4349976
643.9660034,776.7589722
454.2250061,526.5469971
401.7789917,525.5499878
312.0409851,519.059021
719.7290039,284.7909851
413.3340149,548.6469727
217.6490021,443.2929993
497.4920044,260.4119873
421.6390076,440.6629944
415.3980103,523.7189941
694.9089966,308.3829956
538.9349976,581.75
461.7730103,551.5440063
239.5839996,219.8450012
285.6059875,738.0910034
216.375,498.4559937
386.4859924,724.2459717
202.9929962,397.4549866
284.2770081,566.4760132
397.1180115,547.632019
272.6480103,307.3250122
595.7479858,339.7579956
269.0150146,795.4060059
261.9880066,468.8330078
699.0759888,799.9680176
782.4899902,688.7949829
234.6690063,788.2310181
394.2139893,735.6599731
630.84198,518.3709717
789.3280029,696.7600098
290.0620117,552.0349731
537.7659912,315.4020081
241.5130005,735.960022
318.7739868,503.7489929
523.3569946,779.4110107
597.0390015,412.7929993
695.177002,337.776001
312.7059937,236.720993
230.3840027,335.6199951
481.9639893,752.4400024
563.1539917,433.1960144
360.8739929,742.1890259
761.1870117,362.6809998
419.473999,425.3989868
637.0949707,725.5859985
325.4880066,349.0889893
774.4710083,235.5050049
448.5159912,533.3109741
683.8339844,423.1149902
315.1799927,293.0589905
286.7049866,522.507019
698.0750122,273.4859924
645.3179932,789.4030151
762.7319946,220.4989929
335.4599915,788.7789917
241.0809937,631.9119873
722.9240112,201.548996
444.0169983,311.7650146
343.0320129,595.5629883
535.3010254,224.6439972
366.3460083,363.9100037
712.0789795,348.6099854
238.8350067,497.3039856
448.2619934,248.5780029
289.855011,509.3120117
202.8280029,301.4419861
708.0869751,445.1610107
524.0869751,276.348999
624.8759766,233.3609924
571.21698,680.3629761
334.7749939,534.2369995
780.3049927,578.4160156
714.5369873,488.1749878
500.1889954,250.220993
230.3350067,731.3410034
290.0679932,355.1690063
218.3999939,606.6129761
484.9360046,588.789978
676.4290161,479.5469971
360.6090088,336.9809875
450.3970032,640.184021
315.0350037,589.8859863
558.6170044,508.0109863
763.5419922,783.434021
585.3640137,526.8759766
504.1929932,361.7409973
554.6079712,520.8359985
686.3720093,596.8460083
697.3129883,466.6069946
430.105011,659.2329712
486.92099,608.9110107
679.4749756,478.45401
346.2330017,474.3789978
789.5859985,580.0739746
470.79599,308.5180054
322.7409973,541.7650146
307.3580017,376.0559998
200.9660034,711.7039795
649.3040161,534.1019897
224.0870056,652.8870239
300.8659973,386.1380005
573.2340088,600.3120117
350.0549927,547.4619751
760.9390259,427.2799988
385.9289856,641.6190186
531.7540283,484.7650146
258.6199951,679.9619751
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
453.3110046,581.0050049
715.6079712,719.197998
260.6659851,765.0239868
786.8499756,218.2539978
481.5880127,644.026001
338.2390137,415.2470093
773.7260132,373.5220032
205.0529938,554.4890137
786.1550293,583.5269775
410.4710083,560.7249756
555.4719849,636.1480103
306.9370117,780.3920288
236.4369965,359.3640137
315.7210083,736.2069702
664.7290039,604.9349976
564.4680176,651.1450195
672.7470093,742.6519775
739.4400024,346.9119873
585.2789917,521.6530151
277.6900024,511.1870117
286.4389954,741.2999878
620.2670288,556.6149902
367.2650146,613.8449707
475.4819946,750.8989868
306.2309875,760.177002
283.243988,368.7319946
511.0539856,637.5869751
558.7639771,730.4290161
454.178009,320.8429871
486.9960022,574.4769897
448.0159912,582.7479858
759.4660034,783.0380249
372.4519958,234.7089996
273.6839905,607.1500244
375.9159851,560.3170166
751.8289795,796.4489746
414.4519958,635.2880249
340.8269958,672.8939819
257.2929993,314.5310059
456.4949951,783.8150024
624.7260132,597.0269775
543.4769897,746.1090088
371.5830078,692.6939697
464.7019958,456.4859924
660.0300293,585.1619873
497.0610046,286.6730042
541.3779907,692.0620117
285.7149963,794.1370239
481.1159973,534.8569946
523.2700195,546.9819946
631.1690063,752.3980103
599.0390015,269.3299866
620.835022,611.0020142
404.7099915,621.052002
285.2260132,298.2680054
551.4099731,555.9119873
330.3129883,753.1430054
576.348999,443.6520081
470.0780029,437.2030029
282.2279968,776.4199829
577.9279785,377.2680054
609.3579712,536.5269775
243.0639954,457.6860046
790.3880005,567.9609985
426.4129944,563.3380127
203.7709961,238.9949951
454.8670044,224.2640076
596.0280151,339.5270081
777.5900269,306.552002
361.6860046,544.8319702
584.9790039,730.960022
741.585022,410.5650024
491.6809998,390.9609985
664.1279907,416.3989868
322.848999,720.3369751
600.4450073,588.3560181
415.0190125,634.1270142
619.9110107,360.3330078
633.9959717,414.3210144
703.3969727,735.3850098
383.1929932,322.1860046
254.9049988,384.1090088
754.7390137,656.5759888
532.6519775,709.2230225
224.7189941,747.0289917
628.8599854,286.9519958
323.9410095,500.8720093
279.0429993,575.0570068
586.3829956,552.2789917
747.4660034,476.4289856
474.8190002,631.1140137
730.2470093,393.2049866
600.8189697,473.8240051
712.1010132,453.4750061
577.0880127,635.8300171
586.5239868,337.3710022
241,500.4779968
670.7030029,388.9079895
682.9680176,529.9249878
248.8350067,661.0750122
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
271.8880005,795.052002
250.2339935,664.8070068
374.348999,479.3340149
657.3629761,777.0770264
692.0889893,311.269989
640.2479858,352.6180115
434.4689941,643.3029785
208.048996,436.506012
494.618988,469.7810059
208.4869995,738.46698
464.0069885,649.7919922
671.210022,669.2949829
521.9110107,561.8709717
453.5429993,575.6309814
506.5369873,372.7850037
241.9759979,212.5749969
246.9700012,612.625
731.8430176,443.0429993
227.3029938,601.5360107
430.1879883,580.8779907
572.2230225,487.7139893
463.0599976,470.1839905
735.3779907,448.4849854
345.2399902,200.6950073
437.0220032,502.8609924
441.8580017,673.4550171
306.2730103,787.1619873
658.2230225,619.039978
477.5079956,423.2080078
221.1950073,529.5300293
319.1459961,339.4339905
420.0320129,727.3389893
394.3049927,636.4470215
498.098999,504.2070007
526.085022,652.6010132
296.7179871,497.4190063
620.7139893,594.1430054
608.3859863,374.9100037
357.8330078,524.0579834
269.0880127,498.1900024
392.0329895,721.0620117
566.2890015,467.1789856
314.4570007,253.1309967
793.132019,365.1040039
456.6260071,705.0469971
569.6069946,219.0209961
321.0679932,328.1359863
270.5100098,565.6290283
603.1229858,584.5
274.9570007,315.0799866
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
476.2279968,554.0419922
659.0549927,447.5159912
586.7979736,792.4699707
351.5230103,536.4530029
426.9840088,727.7600098
390.7720032,733.7769775
771.7880249,720.9520264
520.4829712,349.4989929
232.1589966,735.4110107
331.82901,798.4169922
553.4899902,761.8209839
709.5750122,403.0429993
476.5700073,606.8740234
434.6019897,561.4190063
753.8880005,757.6010132
344.1830139,540.8690186
378.3009949,437.5180054
498.8160095,619.8540039
749.473999,684.7249756
794.3079834,259.5090027
792.2589722,751.3270264
769.9349976,795.690979
269.5169983,480.1010132
619.5599976,795.3499756
628.1630249,351.9349976
644.2199707,683.7319946
729.697998,778.3170166
700.5239868,232.923996
340.3129883,326.2359924
203.3009949,710.4099731
388.3529968,343.6180115
210.2290039,735.1149902
403.7489929,355.0400085
261.0180054,397.5599976
266.7359924,290.4389954
575.7369995,768.7470093
425.7009888,643.0910034
693.71698,675.3270264
552.3439941,268.9679871
324.5350037,756.8220215
239.0679932,245.0690002
273.7269897,384.552002
538.9439697,394.769989
277.519989,700.2919922
792.3770142,346.6260071
244.7859955,702.5219727
576.3930054,377.8330078
704.1259766,418.480011
336.1229858,224.1529999
388.1300049,315.3970032
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
